384.12
384.81
386.73
386.78
386.33
384.73
382.24
381.2
381.37
382.7
384.19
385.78
386.06
386.28
387.34
388.78
387.99
386.6
384.32
383.41
383.21
384.41
385.79
387.17
387.7
389.04
389.76
390.36
389.7
388.25
386.29
384.95
384.64
386.23
387.63
388.91
390.41
391.37
392.67
393.21
392.38
390.41
388.54
387.03
387.43
388.87
389.99
391.5
392.05
392.8
393.44
394.41
393.95
392.72
390.33
389.28
389.19
390.48
392.06
393.31
394.04
394.59
396.38
396.93
395.91
394.56
392.59
391.32
391.27
393.2
394.57
395.78
397.03
397.66
398.64
400.02
398.81
397.51
395.39
393.72
393.9
395.36
397.03
398.04
398.27
399.91
401.51
401.96
401.43
399.38
397.32
395.64
396.29
397.55
399.15
400.18
400.55
401.74
403.34
404.15
402.97
401.46
399.11
397.82
398.49
400.27
402.06
402.73
404.25
405.06
407.6
407.9
406.99
404.59
402.45
401.23
401.79
403.72
404.64
406.36
406.66
407.54
409.22
409.89
409.08
407.33
405.32
403.57
403.82
405.31
407
408.15
408.52
409.59
410.45
411.44
410.99
408.9
407.16
405.71
406.19
408.21
409.27
411.03
411.96
412.18
413.54
414.86
414.16
411.97
410.18
408.79
408.75
410.48
411.98
413.61
414.34
414.74
416.45
417.31
416.62
414.61
412.78
411.52
411.51
413.11
414.25
415.52
